algorithm,category,size,trial,time_us,char_comparisons
MsdRadixSort,random,2700,5,751,0
MsdRadixSort,random,2800,1,814,0
MsdRadixSort,random,2800,2,883,0
MsdRadixSort,random,2800,3,789,0
MsdRadixSort,random,2800,4,930,0
MsdRadixSort,random,2800,5,812,0
MsdRadixSort,random,2900,1,832,0
MsdRadixSort,random,2900,2,837,0
MsdRadixSort,random,2900,3,904,0
MsdRadixSort,random,2900,4,840,0
MsdRadixSort,random,2900,5,826,0
MsdRadixSort,random,3000,1,947,0
MsdRadixSort,random,3000,2,870,0
MsdRadixSort,random,3000,3,933,0
MsdRadixSort,random,3000,4,954,0
MsdRadixSort,random,3000,5,878,0
MsdRadixSortWithSwitch,random,100,1,17,103
MsdRadixSortWithSwitch,random,100,2,12,103
MsdRadixSortWithSwitch,random,100,3,10,103
MsdRadixSortWithSwitch,random,100,4,12,103
MsdRadixSortWithSwitch,random,100,5,11,103
MsdRadixSortWithSwitch,random,200,1,28,330
MsdRadixSortWithSwitch,random,200,2,20,330
MsdRadixSortWithSwitch,random,200,3,19,330
MsdRadixSortWithSwitch,random,200,4,18,330
MsdRadixSortWithSwitch,random,200,5,18,330
MsdRadixSortWithSwitch,random,300,1,36,600
MsdRadixSortWithSwitch,random,300,2,35,600
MsdRadixSortWithSwitch,random,300,3,28,600
MsdRadixSortWithSwitch,random,300,4,27,600
MsdRadixSortWithSwitch,random,300,5,32,600
MsdRadixSortWithSwitch,random,400,1,48,941
MsdRadixSortWithSwitch,random,400,2,49,941
MsdRadixSortWithSwitch,random,400,3,53,941
MsdRadixSortWithSwitch,random,400,4,40,941
MsdRadixSortWithSwitch,random,400,5,40,941
MsdRadixSortWithSwitch,random,500,1,58,1304
MsdRadixSortWithSwitch,random,500,2,51,1304
MsdRadixSortWithSwitch,random,500,3,48,1304
MsdRadixSortWithSwitch,random,500,4,45,1304
MsdRadixSortWithSwitch,random,500,5,44,1304
MsdRadixSortWithSwitch,random,600,1,63,1777
MsdRadixSortWithSwitch,random,600,2,60,1777
MsdRadixSortWithSwitch,random,600,3,57,1777
MsdRadixSortWithSwitch,random,600,4,59,1777
MsdRadixSortWithSwitch,random,600,5,54,1777
MsdRadixSortWithSwitch,random,700,1,73,2199
MsdRadixSortWithSwitch,random,700,2,71,2199
MsdRadixSortWithSwitch,random,700,3,67,2199
MsdRadixSortWithSwitch,random,700,4,77,2199
MsdRadixSortWithSwitch,random,700,5,67,2199
MsdRadixSortWithSwitch,random,800,1,83,2666
MsdRadixSortWithSwitch,random,800,2,80,2666
MsdRadixSortWithSwitch,random,800,3,76,2666
MsdRadixSortWithSwitch,random,800,4,75,2666
MsdRadixSortWithSwitch,random,800,5,73,2666
MsdRadixSortWithSwitch,random,900,1,93,3101
MsdRadixSortWithSwitch,random,900,2,91,3101
MsdRadixSortWithSwitch,random,900,3,87,3101
MsdRadixSortWithSwitch,random,900,4,89,3101
MsdRadixSortWithSwitch,random,900,5,88,3101
MsdRadixSortWithSwitch,random,1000,1,112,3537
MsdRadixSortWithSwitch,random,1000,2,110,3537
MsdRadixSortWithSwitch,random,1000,3,106,3537
MsdRadixSortWithSwitch,random,1000,4,104,3537
MsdRadixSortWithSwitch,random,1000,5,104,3537
MsdRadixSortWithSwitch,random,1100,1,125,4034
MsdRadixSortWithSwitch,random,1100,2,121,4034
MsdRadixSortWithSwitch,random,1100,3,117,4034
MsdRadixSortWithSwitch,random,1100,4,113,4034
MsdRadixSortWithSwitch,random,1100,5,111,4034
MsdRadixSortWithSwitch,random,1200,1,136,4662
MsdRadixSortWithSwitch,random,1200,2,139,4662
MsdRadixSortWithSwitch,random,1200,3,119,4662
MsdRadixSortWithSwitch,random,1200,4,121,4662
MsdRadixSortWithSwitch,random,1200,5,169,4662
MsdRadixSortWithSwitch,random,1300,1,146,5131
MsdRadixSortWithSwitch,random,1300,2,138,5131
MsdRadixSortWithSwitch,random,1300,3,131,5131
MsdRadixSortWithSwitch,random,1300,4,125,5131
MsdRadixSortWithSwitch,random,1300,5,139,5131
MsdRadixSortWithSwitch,random,1400,1,187,5790
MsdRadixSortWithSwitch,random,1400,2,171,5790
MsdRadixSortWithSwitch,random,1400,3,156,5790
MsdRadixSortWithSwitch,random,1400,4,171,5790
MsdRadixSortWithSwitch,random,1400,5,162,5790
MsdRadixSortWithSwitch,random,1500,1,177,6331
MsdRadixSortWithSwitch,random,1500,2,159,6331
MsdRadixSortWithSwitch,random,1500,3,156,6331
MsdRadixSortWithSwitch,random,1500,4,153,6331
MsdRadixSortWithSwitch,random,1500,5,307,6331
MsdRadixSortWithSwitch,random,1600,1,175,6923
MsdRadixSortWithSwitch,random,1600,2,165,6923
MsdRadixSortWithSwitch,random,1600,3,158,6923
MsdRadixSortWithSwitch,random,1600,4,154,6923
MsdRadixSortWithSwitch,random,1600,5,153,6923
MsdRadixSortWithSwitch,random,1700,1,209,7712
MsdRadixSortWithSwitch,random,1700,2,175,7712
MsdRadixSortWithSwitch,random,1700,3,182,7712
MsdRadixSortWithSwitch,random,1700,4,174,7712
MsdRadixSortWithSwitch,random,1700,5,183,7712
MsdRadixSortWithSwitch,random,1800,1,198,8301
MsdRadixSortWithSwitch,random,1800,2,210,8301
MsdRadixSortWithSwitch,random,1800,3,190,8301
MsdRadixSortWithSwitch,random,1800,4,183,8301
MsdRadixSortWithSwitch,random,1800,5,236,8301
MsdRadixSortWithSwitch,random,1900,1,210,8684
MsdRadixSortWithSwitch,random,1900,2,196,8684
MsdRadixSortWithSwitch,random,1900,3,193,8684
MsdRadixSortWithSwitch,random,1900,4,186,8684
MsdRadixSortWithSwitch,random,1900,5,188,8684
MsdRadixSortWithSwitch,random,2000,1,209,9264
MsdRadixSortWithSwitch,random,2000,2,211,9264
MsdRadixSortWithSwitch,random,2000,3,199,9264
MsdRadixSortWithSwitch,random,2000,4,208,9264
MsdRadixSortWithSwitch,random,2000,5,210,9264
MsdRadixSortWithSwitch,random,2100,1,220,10094
MsdRadixSortWithSwitch,random,2100,2,231,10094
MsdRadixSortWithSwitch,random,2100,3,297,10094
MsdRadixSortWithSwitch,random,2100,4,231,10094
MsdRadixSortWithSwitch,random,2100,5,226,10094
MsdRadixSortWithSwitch,random,2200,1,232,10611
MsdRadixSortWithSwitch,random,2200,2,239,10611
MsdRadixSortWithSwitch,random,2200,3,220,10611
MsdRadixSortWithSwitch,random,2200,4,217,10611
MsdRadixSortWithSwitch,random,2200,5,216,10611
MsdRadixSortWithSwitch,random,2300,1,282,11501
MsdRadixSortWithSwitch,random,2300,2,266,11501
MsdRadixSortWithSwitch,random,2300,3,243,11501
MsdRadixSortWithSwitch,random,2300,4,242,11501
MsdRadixSortWithSwitch,random,2300,5,240,11501
MsdRadixSortWithSwitch,random,2400,1,253,12099
MsdRadixSortWithSwitch,random,2400,2,253,12099
MsdRadixSortWithSwitch,random,2400,3,243,12099
MsdRadixSortWithSwitch,random,2400,4,256,12099
MsdRadixSortWithSwitch,random,2400,5,266,12099
MsdRadixSortWithSwitch,random,2500,1,269,12903
MsdRadixSortWithSwitch,random,2500,2,266,12903
MsdRadixSortWithSwitch,random,2500,3,267,12903
MsdRadixSortWithSwitch,random,2500,4,254,12903
MsdRadixSortWithSwitch,random,2500,5,250,12903
MsdRadixSortWithSwitch,random,2600,1,278,13746
MsdRadixSortWithSwitch,random,2600,2,290,13746
MsdRadixSortWithSwitch,random,2600,3,290,13746
MsdRadixSortWithSwitch,random,2600,4,292,13746
MsdRadixSortWithSwitch,random,2600,5,283,13746
MsdRadixSortWithSwitch,random,2700,1,306,14119
MsdRadixSortWithSwitch,random,2700,2,280,14119
MsdRadixSortWithSwitch,random,2700,3,278,14119
MsdRadixSortWithSwitch,random,2700,4,272,14119
MsdRadixSortWithSwitch,random,2700,5,269,14119
MsdRadixSortWithSwitch,random,2800,1,307,14412
MsdRadixSortWithSwitch,random,2800,2,326,14412
MsdRadixSortWithSwitch,random,2800,3,312,14412
MsdRadixSortWithSwitch,random,2800,4,326,14412
MsdRadixSortWithSwitch,random,2800,5,312,14412
MsdRadixSortWithSwitch,random,2900,1,315,15161
MsdRadixSortWithSwitch,random,2900,2,328,15161
MsdRadixSortWithSwitch,random,2900,3,320,15161
MsdRadixSortWithSwitch,random,2900,4,321,15161
MsdRadixSortWithSwitch,random,2900,5,291,15161
MsdRadixSortWithSwitch,random,3000,1,326,16058
MsdRadixSortWithSwitch,random,3000,2,313,16058
MsdRadixSortWithSwitch,random,3000,3,354,16058
MsdRadixSortWithSwitch,random,3000,4,342,16058
MsdRadixSortWithSwitch,random,3000,5,330,16058
QuickSort,reverseSorted,100,1,16,12572
QuickSort,reverseSorted,100,2,15,12572
QuickSort,reverseSorted,100,3,12,12572
QuickSort,reverseSorted,100,4,11,12572
QuickSort,reverseSorted,100,5,12,12572
QuickSort,reverseSorted,200,1,32,27262
QuickSort,reverseSorted,200,2,32,27262
QuickSort,reverseSorted,200,3,25,27262
QuickSort,reverseSorted,200,4,24,27262
QuickSort,reverseSorted,200,5,24,27262
QuickSort,reverseSorted,300,1,40,39165
QuickSort,reverseSorted,300,2,38,39165
QuickSort,reverseSorted,300,3,37,39165
QuickSort,reverseSorted,300,4,36,39165
QuickSort,reverseSorted,300,5,45,39165
QuickSort,reverseSorted,400,1,62,57537
QuickSort,reverseSorted,400,2,59,57537
QuickSort,reverseSorted,400,3,55,57537
QuickSort,reverseSorted,400,4,53,57537
QuickSort,reverseSorted,400,5,53,57537
QuickSort,reverseSorted,500,1,60,60920
QuickSort,reverseSorted,500,2,68,60920
QuickSort,reverseSorted,500,3,57,60920
QuickSort,reverseSorted,500,4,56,60920
QuickSort,reverseSorted,500,5,56,60920
QuickSort,reverseSorted,600,1,88,77568
QuickSort,reverseSorted,600,2,75,77568
QuickSort,reverseSorted,600,3,68,77568
QuickSort,reverseSorted,600,4,77,77568
QuickSort,reverseSorted,600,5,66,77568
QuickSort,reverseSorted,700,1,93,100598
QuickSort,reverseSorted,700,2,91,100598
QuickSort,reverseSorted,700,3,89,100598
QuickSort,reverseSorted,700,4,88,100598
QuickSort,reverseSorted,700,5,87,100598
QuickSort,reverseSorted,800,1,107,118499
QuickSort,reverseSorted,800,2,114,118499
QuickSort,reverseSorted,800,3,112,118499
QuickSort,reverseSorted,800,4,111,118499
QuickSort,reverseSorted,800,5,110,118499
QuickSort,reverseSorted,900,1,119,117614
QuickSort,reverseSorted,900,2,119,117614
QuickSort,reverseSorted,900,3,113,117614
QuickSort,reverseSorted,900,4,113,117614
QuickSort,reverseSorted,900,5,112,117614
QuickSort,reverseSorted,1000,1,118,120087
QuickSort,reverseSorted,1000,2,120,120087
QuickSort,reverseSorted,1000,3,115,120087
QuickSort,reverseSorted,1000,4,114,120087
QuickSort,reverseSorted,1000,5,113,120087
QuickSort,reverseSorted,1100,1,136,137089
QuickSort,reverseSorted,1100,2,133,137089
QuickSort,reverseSorted,1100,3,133,137089
QuickSort,reverseSorted,1100,4,130,137089
QuickSort,reverseSorted,1100,5,130,137089
QuickSort,reverseSorted,1200,1,144,160646
QuickSort,reverseSorted,1200,2,142,160646
QuickSort,reverseSorted,1200,3,141,160646
QuickSort,reverseSorted,1200,4,146,160646
QuickSort,reverseSorted,1200,5,203,160646
QuickSort,reverseSorted,1300,1,165,179708
QuickSort,reverseSorted,1300,2,161,179708
QuickSort,reverseSorted,1300,3,159,179708
QuickSort,reverseSorted,1300,4,157,179708
QuickSort,reverseSorted,1300,5,163,179708
QuickSort,reverseSorted,1400,1,202,205255
QuickSort,reverseSorted,1400,2,190,205255
QuickSort,reverseSorted,1400,3,182,205255
QuickSort,reverseSorted,1400,4,180,205255
QuickSort,reverseSorted,1400,5,179,205255
QuickSort,reverseSorted,1500,1,205,227839
QuickSort,reverseSorted,1500,2,249,227839
QuickSort,reverseSorted,1500,3,233,227839
QuickSort,reverseSorted,1500,4,211,227839
QuickSort,reverseSorted,1500,5,209,227839
QuickSort,reverseSorted,1600,1,406,234707
QuickSort,reverseSorted,1600,2,214,234707
QuickSort,reverseSorted,1600,3,207,234707
QuickSort,reverseSorted,1600,4,207,234707
QuickSort,reverseSorted,1600,5,205,234707
QuickSort,reverseSorted,1700,1,213,234586
QuickSort,reverseSorted,1700,2,209,234586
QuickSort,reverseSorted,1700,3,208,234586
QuickSort,reverseSorted,1700,4,214,234586
QuickSort,reverseSorted,1700,5,210,234586
QuickSort,reverseSorted,1800,1,214,235744
QuickSort,reverseSorted,1800,2,210,235744
QuickSort,reverseSorted,1800,3,210,235744
QuickSort,reverseSorted,1800,4,209,235744
QuickSort,reverseSorted,1800,5,209,235744
QuickSort,reverseSorted,1900,1,218,239942
QuickSort,reverseSorted,1900,2,237,239942
QuickSort,reverseSorted,1900,3,227,239942
QuickSort,reverseSorted,1900,4,219,239942
QuickSort,reverseSorted,1900,5,227,239942
QuickSort,reverseSorted,2000,1,230,240629
QuickSort,reverseSorted,2000,2,224,240629
QuickSort,reverseSorted,2000,3,220,240629
QuickSort,reverseSorted,2000,4,225,240629
QuickSort,reverseSorted,2000,5,219,240629
QuickSort,reverseSorted,2100,1,300,251067
QuickSort,reverseSorted,2100,2,228,251067
QuickSort,reverseSorted,2100,3,233,251067
QuickSort,reverseSorted,2100,4,224,251067
QuickSort,reverseSorted,2100,5,224,251067
QuickSort,reverseSorted,2200,1,262,276060
QuickSort,reverseSorted,2200,2,247,276060
QuickSort,reverseSorted,2200,3,246,276060
QuickSort,reverseSorted,2200,4,264,276060
QuickSort,reverseSorted,2200,5,271,276060
QuickSort,reverseSorted,2300,1,301,299112
QuickSort,reverseSorted,2300,2,293,299112
QuickSort,reverseSorted,2300,3,270,299112
QuickSort,reverseSorted,2300,4,276,299112
QuickSort,reverseSorted,2300,5,264,299112
QuickSort,reverseSorted,2400,1,314,318690
QuickSort,reverseSorted,2400,2,292,318690
QuickSort,reverseSorted,2400,3,293,318690
QuickSort,reverseSorted,2400,4,294,318690
QuickSort,reverseSorted,2400,5,283,318690
QuickSort,reverseSorted,2500,1,324,343538
QuickSort,reverseSorted,2500,2,331,343538
QuickSort,reverseSorted,2500,3,335,343538
QuickSort,reverseSorted,2500,4,337,343538
QuickSort,reverseSorted,2500,5,336,343538
QuickSort,reverseSorted,2600,1,359,362245
QuickSort,reverseSorted,2600,2,355,362245
QuickSort,reverseSorted,2600,3,346,362245
QuickSort,reverseSorted,2600,4,322,362245
QuickSort,reverseSorted,2600,5,326,362245
QuickSort,reverseSorted,2700,1,367,390608
QuickSort,reverseSorted,2700,2,368,390608
QuickSort,reverseSorted,2700,3,428,390608
QuickSort,reverseSorted,2700,4,431,390608
QuickSort,reverseSorted,2700,5,389,390608
QuickSort,reverseSorted,2800,1,430,412120
QuickSort,reverseSorted,2800,2,368,412120
QuickSort,reverseSorted,2800,3,366,412120
QuickSort,reverseSorted,2800,4,390,412120
QuickSort,reverseSorted,2800,5,366,412120
QuickSort,reverseSorted,2900,1,407,434425
QuickSort,reverseSorted,2900,2,390,434425
QuickSort,reverseSorted,2900,3,388,434425
QuickSort,reverseSorted,2900,4,411,434425
QuickSort,reverseSorted,2900,5,406,434425
QuickSort,reverseSorted,3000,1,408,458519
QuickSort,reverseSorted,3000,2,409,458519
QuickSort,reverseSorted,3000,3,438,458519
QuickSort,reverseSorted,3000,4,441,458519
QuickSort,reverseSorted,3000,5,449,458519
MergeSort,reverseSorted,100,1,41,596
MergeSort,reverseSorted,100,2,29,596
MergeSort,reverseSorted,100,3,24,596
MergeSort,reverseSorted,100,4,22,596
MergeSort,reverseSorted,100,5,23,596
MergeSort,reverseSorted,200,1,69,1340
MergeSort,reverseSorted,200,2,53,1340
MergeSort,reverseSorted,200,3,49,1340
MergeSort,reverseSorted,200,4,47,1340
MergeSort,reverseSorted,200,5,45,1340
MergeSort,reverseSorted,300,1,92,2038
MergeSort,reverseSorted,300,2,87,2038
MergeSort,reverseSorted,300,3,84,2038
MergeSort,reverseSorted,300,4,80,2038
MergeSort,reverseSorted,300,5,83,2038
MergeSort,reverseSorted,400,1,123,2902
MergeSort,reverseSorted,400,2,116,2902
MergeSort,reverseSorted,400,3,115,2902
MergeSort,reverseSorted,400,4,118,2902
MergeSort,reverseSorted,400,5,109,2902
MergeSort,reverseSorted,500,1,165,3713
MergeSort,reverseSorted,500,2,152,3713
MergeSort,reverseSorted,500,3,148,3713
MergeSort,reverseSorted,500,4,142,3713
MergeSort,reverseSorted,500,5,141,3713
MergeSort,reverseSorted,600,1,194,4406
MergeSort,reverseSorted,600,2,188,4406
MergeSort,reverseSorted,600,3,195,4406
MergeSort,reverseSorted,600,4,182,4406
MergeSort,reverseSorted,600,5,181,4406
MergeSort,reverseSorted,700,1,240,5211
MergeSort,reverseSorted,700,2,232,5211
MergeSort,reverseSorted,700,3,255,5211
MergeSort,reverseSorted,700,4,242,5211
MergeSort,reverseSorted,700,5,245,5211
MergeSort,reverseSorted,800,1,311,6128
MergeSort,reverseSorted,800,2,290,6128
MergeSort,reverseSorted,800,3,328,6128
MergeSort,reverseSorted,800,4,327,6128
MergeSort,reverseSorted,800,5,374,6128
MergeSort,reverseSorted,900,1,336,7014
MergeSort,reverseSorted,900,2,317,7014
MergeSort,reverseSorted,900,3,332,7014
MergeSort,reverseSorted,900,4,301,7014
MergeSort,reverseSorted,900,5,303,7014
MergeSort,reverseSorted,1000,1,362,7991
MergeSort,reverseSorted,1000,2,352,7991
MergeSort,reverseSorted,1000,3,346,7991
MergeSort,reverseSorted,1000,4,344,7991
MergeSort,reverseSorted,1000,5,346,7991
MergeSort,reverseSorted,1100,1,403,8831
MergeSort,reverseSorted,1100,2,398,8831
MergeSort,reverseSorted,1100,3,396,8831
MergeSort,reverseSorted,1100,4,427,8831
MergeSort,reverseSorted,1100,5,388,8831
MergeSort,reverseSorted,1200,1,440,9532
MergeSort,reverseSorted,1200,2,462,9532
MergeSort,reverseSorted,1200,3,433,9532
MergeSort,reverseSorted,1200,4,499,9532
MergeSort,reverseSorted,1200,5,458,9532
MergeSort,reverseSorted,1300,1,694,10386
MergeSort,reverseSorted,1300,2,493,10386
MergeSort,reverseSorted,1300,3,504,10386
MergeSort,reverseSorted,1300,4,493,10386
MergeSort,reverseSorted,1300,5,486,10386
MergeSort,reverseSorted,1400,1,602,11188
MergeSort,reverseSorted,1400,2,577,11188
MergeSort,reverseSorted,1400,3,533,11188
MergeSort,reverseSorted,1400,4,519,11188
MergeSort,reverseSorted,1400,5,526,11188
MergeSort,reverseSorted,1500,1,595,12157
MergeSort,reverseSorted,1500,2,565,12157
MergeSort,reverseSorted,1500,3,692,12157
MergeSort,reverseSorted,1500,4,579,12157
MergeSort,reverseSorted,1500,5,569,12157
MergeSort,reverseSorted,1600,1,646,13031
MergeSort,reverseSorted,1600,2,616,13031
MergeSort,reverseSorted,1600,3,673,13031
MergeSort,reverseSorted,1600,4,623,13031
MergeSort,reverseSorted,1600,5,628,13031
MergeSort,reverseSorted,1700,1,698,13926
MergeSort,reverseSorted,1700,2,713,13926
MergeSort,reverseSorted,1700,3,656,13926
MergeSort,reverseSorted,1700,4,683,13926
MergeSort,reverseSorted,1700,5,677,13926
MergeSort,reverseSorted,1800,1,720,14939
MergeSort,reverseSorted,1800,2,707,14939
MergeSort,reverseSorted,1800,3,700,14939
MergeSort,reverseSorted,1800,4,706,14939
MergeSort,reverseSorted,1800,5,696,14939
MergeSort,reverseSorted,1900,1,770,15979
MergeSort,reverseSorted,1900,2,742,15979
MergeSort,reverseSorted,1900,3,773,15979
MergeSort,reverseSorted,1900,4,742,15979
MergeSort,reverseSorted,1900,5,738,15979
MergeSort,reverseSorted,2000,1,781,16937
MergeSort,reverseSorted,2000,2,791,16937
MergeSort,reverseSorted,2000,3,778,16937
MergeSort,reverseSorted,2000,4,788,16937
MergeSort,reverseSorted,2000,5,800,16937
MergeSort,reverseSorted,2100,1,866,17930
MergeSort,reverseSorted,2100,2,816,17930
MergeSort,reverseSorted,2100,3,823,17930
MergeSort,reverseSorted,2100,4,896,17930
MergeSort,reverseSorted,2100,5,827,17930
MergeSort,reverseSorted,2200,1,871,18703
MergeSort,reverseSorted,2200,2,872,18703
MergeSort,reverseSorted,2200,3,869,18703
MergeSort,reverseSorted,2200,4,963,18703
MergeSort,reverseSorted,2200,5,944,18703
MergeSort,reverseSorted,2300,1,1211,19426
MergeSort,reverseSorted,2300,2,1068,19426
MergeSort,reverseSorted,2300,3,989,19426
MergeSort,reverseSorted,2300,4,943,19426
MergeSort,reverseSorted,2300,5,1022,19426
MergeSort,reverseSorted,2400,1,1025,20169
MergeSort,reverseSorted,2400,2,961,20169
MergeSort,reverseSorted,2400,3,1003,20169
MergeSort,reverseSorted,2400,4,1006,20169
MergeSort,reverseSorted,2400,5,1228,20169
MergeSort,reverseSorted,2500,1,1017,21218
MergeSort,reverseSorted,2500,2,1029,21218
MergeSort,reverseSorted,2500,3,1168,21218
MergeSort,reverseSorted,2500,4,1002,21218
MergeSort,reverseSorted,2500,5,1023,21218
MergeSort,reverseSorted,2600,1,1051,22122
MergeSort,reverseSorted,2600,2,1080,22122
MergeSort,reverseSorted,2600,3,1067,22122
MergeSort,reverseSorted,2600,4,1079,22122
MergeSort,reverseSorted,2600,5,1086,22122
MergeSort,reverseSorted,2700,1,1180,22915
MergeSort,reverseSorted,2700,2,1097,22915
MergeSort,reverseSorted,2700,3,1224,22915
MergeSort,reverseSorted,2700,4,1095,22915
MergeSort,reverseSorted,2700,5,1122,22915
MergeSort,reverseSorted,2800,1,1177,23754
MergeSort,reverseSorted,2800,2,1259,23754
MergeSort,reverseSorted,2800,3,1152,23754
MergeSort,reverseSorted,2800,4,1142,23754
MergeSort,reverseSorted,2800,5,1137,23754
MergeSort,reverseSorted,2900,1,1263,24781
MergeSort,reverseSorted,2900,2,1254,24781
MergeSort,reverseSorted,2900,3,1212,24781
MergeSort,reverseSorted,2900,4,1183,24781
MergeSort,reverseSorted,2900,5,1181,24781
MergeSort,reverseSorted,3000,1,1318,25867
MergeSort,reverseSorted,3000,2,1328,25867
MergeSort,reverseSorted,3000,3,1265,25867
MergeSort,reverseSorted,3000,4,1266,25867
MergeSort,reverseSorted,3000,5,1258,25867
StringQuickSort,reverseSorted,100,1,4,570
StringQuickSort,reverseSorted,100,2,2,570
StringQuickSort,reverseSorted,100,3,1,570
StringQuickSort,reverseSorted,100,4,1,570
StringQuickSort,reverseSorted,100,5,1,570
StringQuickSort,reverseSorted,200,1,5,1320
StringQuickSort,reverseSorted,200,2,4,1320
StringQuickSort,reverseSorted,200,3,3,1320
StringQuickSort,reverseSorted,200,4,3,1320
StringQuickSort,reverseSorted,200,5,3,1320
StringQuickSort,reverseSorted,300,1,5,2063
StringQuickSort,reverseSorted,300,2,4,2063
StringQuickSort,reverseSorted,300,3,4,2063
StringQuickSort,reverseSorted,300,4,4,2063
StringQuickSort,reverseSorted,300,5,4,2063
StringQuickSort,reverseSorted,400,1,8,2954
StringQuickSort,reverseSorted,400,2,6,2954
StringQuickSort,reverseSorted,400,3,5,2954
StringQuickSort,reverseSorted,400,4,5,2954
StringQuickSort,reverseSorted,400,5,5,2954
StringQuickSort,reverseSorted,500,1,9,3770
StringQuickSort,reverseSorted,500,2,8,3770
StringQuickSort,reverseSorted,500,3,7,3770
StringQuickSort,reverseSorted,500,4,7,3770
StringQuickSort,reverseSorted,500,5,7,3770
StringQuickSort,reverseSorted,600,1,15,4755
StringQuickSort,reverseSorted,600,2,17,4755
StringQuickSort,reverseSorted,600,3,11,4755
StringQuickSort,reverseSorted,600,4,10,4755
StringQuickSort,reverseSorted,600,5,10,4755
StringQuickSort,reverseSorted,700,1,14,5645
StringQuickSort,reverseSorted,700,2,13,5645
StringQuickSort,reverseSorted,700,3,12,5645
StringQuickSort,reverseSorted,700,4,12,5645
StringQuickSort,reverseSorted,700,5,11,5645
StringQuickSort,reverseSorted,800,1,17,6559
StringQuickSort,reverseSorted,800,2,16,6559
StringQuickSort,reverseSorted,800,3,28,6559
StringQuickSort,reverseSorted,800,4,14,6559
StringQuickSort,reverseSorted,800,5,14,6559
StringQuickSort,reverseSorted,900,1,26,7658
StringQuickSort,reverseSorted,900,2,19,7658
StringQuickSort,reverseSorted,900,3,18,7658
StringQuickSort,reverseSorted,900,4,21,7658
StringQuickSort,reverseSorted,900,5,25,7658
StringQuickSort,reverseSorted,1000,1,31,8729
StringQuickSort,reverseSorted,1000,2,32,8729
StringQuickSort,reverseSorted,1000,3,25,8729
StringQuickSort,reverseSorted,1000,4,19,8729
StringQuickSort,reverseSorted,1000,5,27,8729
StringQuickSort,reverseSorted,1100,1,27,9642
StringQuickSort,reverseSorted,1100,2,25,9642
StringQuickSort,reverseSorted,1100,3,23,9642
StringQuickSort,reverseSorted,1100,4,22,9642
StringQuickSort,reverseSorted,1100,5,21,9642
StringQuickSort,reverseSorted,1200,1,27,10541
StringQuickSort,reverseSorted,1200,2,26,10541
StringQuickSort,reverseSorted,1200,3,25,10541
StringQuickSort,reverseSorted,1200,4,24,10541
StringQuickSort,reverseSorted,1200,5,23,10541
StringQuickSort,reverseSorted,1300,1,29,11539
StringQuickSort,reverseSorted,1300,2,28,11539
StringQuickSort,reverseSorted,1300,3,27,11539
StringQuickSort,reverseSorted,1300,4,26,11539
StringQuickSort,reverseSorted,1300,5,32,11539
StringQuickSort,reverseSorted,1400,1,33,12726
StringQuickSort,reverseSorted,1400,2,32,12726
StringQuickSort,reverseSorted,1400,3,30,12726
StringQuickSort,reverseSorted,1400,4,29,12726
StringQuickSort,reverseSorted,1400,5,29,12726
StringQuickSort,reverseSorted,1500,1,35,13492
StringQuickSort,reverseSorted,1500,2,32,13492
StringQuickSort,reverseSorted,1500,3,30,13492
StringQuickSort,reverseSorted,1500,4,29,13492
StringQuickSort,reverseSorted,1500,5,28,13492
StringQuickSort,reverseSorted,1600,1,37,14650
StringQuickSort,reverseSorted,1600,2,33,14650
StringQuickSort,reverseSorted,1600,3,32,14650
StringQuickSort,reverseSorted,1600,4,31,14650
StringQuickSort,reverseSorted,1600,5,31,14650
StringQuickSort,reverseSorted,1700,1,37,15751
StringQuickSort,reverseSorted,1700,2,36,15751
StringQuickSort,reverseSorted,1700,3,35,15751
StringQuickSort,reverseSorted,1700,4,34,15751
StringQuickSort,reverseSorted,1700,5,34,15751
StringQuickSort,reverseSorted,1800,1,40,17000
StringQuickSort,reverseSorted,1800,2,38,17000
StringQuickSort,reverseSorted,1800,3,38,17000
StringQuickSort,reverseSorted,1800,4,37,17000
StringQuickSort,reverseSorted,1800,5,36,17000
StringQuickSort,reverseSorted,1900,1,43,17950
StringQuickSort,reverseSorted,1900,2,45,17950
StringQuickSort,reverseSorted,1900,3,44,17950
StringQuickSort,reverseSorted,1900,4,43,17950
StringQuickSort,reverseSorted,1900,5,44,17950
StringQuickSort,reverseSorted,2000,1,73,19083
StringQuickSort,reverseSorted,2000,2,52,19083
StringQuickSort,reverseSorted,2000,3,48,19083
StringQuickSort,reverseSorted,2000,4,46,19083
StringQuickSort,reverseSorted,2000,5,42,19083
StringQuickSort,reverseSorted,2100,1,50,20221
StringQuickSort,reverseSorted,2100,2,49,20221
StringQuickSort,reverseSorted,2100,3,47,20221
StringQuickSort,reverseSorted,2100,4,53,20221
StringQuickSort,reverseSorted,2100,5,61,20221
StringQuickSort,reverseSorted,2200,1,70,21175
StringQuickSort,reverseSorted,2200,2,57,21175
StringQuickSort,reverseSorted,2200,3,57,21175
StringQuickSort,reverseSorted,2200,4,51,21175
StringQuickSort,reverseSorted,2200,5,50,21175
StringQuickSort,reverseSorted,2300,1,56,22234
StringQuickSort,reverseSorted,2300,2,77,22234
StringQuickSort,reverseSorted,2300,3,66,22234
StringQuickSort,reverseSorted,2300,4,55,22234
StringQuickSort,reverseSorted,2300,5,51,22234
